33409,1009610
30431,1009351
30431,1009398
30431,1010726
30431,1011223
31088,1009351
31368,1009664
31153,1011490
31153,1009351
31153,1009368
31153,1009664
31153,1009707
34595,1009368
31211,1009368
31211,1009610
31211,1009718
29917,1009664
34591,1009189
34591,1009368
34591,1010740
34591,1009718
29726,1009351
32408,1009368
32987,1009415
30072,1009268
31210,1009368
31210,1009610
31210,1009718
30305,1009185
30305,1011258
30305,1009486
30305,1009404
30305,1009490
30305,1009157
30305,1009610
32402,1009185
32402,1011258
32402,1009486
32402,1009404
32402,1009490
32402,1009157
32402,1009610
31313,1009610
26784,1009610
31162,1009220
30131,1009610
34094,1009351
34106,1009351
29892,1009351
32930,1009471
32561,1009664
32543,1009268
31242,1009368
36640,1011428
38545,1011081
38545,1011223
39396,1009220
39396,1010791
29201,1009351
29201,1009608
38968,1009268
33156,1009220
38977,1009435
38977,1009283
38977,1009366
38977,1009459
38977,1009662
39749,1009220
36578,1009351
36578,1011081
36578,1011223
36481,1009148
36481,1009524
36481,1011376
36481,1010669
39626,1009262
29441,1009220
41567,1009475
41567,1009483
36951,1009220
36951,1009682
37592,1009219
37592,1009223
37592,1009267
37592,1009269
37592,1009291
37592,1011386
37592,1009508
37592,1009399
37592,1009236
37592,1009408
37592,1011364
37592,1009448
37592,1009512
37592,1009614
37592,1009638
37592,1011287
37592,1009717
29770,1009343
39629,1009262
37046,1009351
31021,1009257
31021,1009417
31021,1010791
31021,1009718
38117,1009718
38966,1009351
38966,1010365
38966,1009610
31604,1009664
33136,1009268
39428,1009262
39428,1009515
39428,1010369
36070,1009343
36070,1011300
36070,1009664
39969,1009610
39969,1009663
36882,1009215
36882,1009420
38862,1011356
38862,1009420
38862,1010349
38862,1009583
29796,1009367
40174,1009262
36785,1009187
33148,1009220
33148,1010719
33148,1009282
33148,1009215
33148,1011220
33148,1009610
33148,1009608
33148,1009662
33148,1010740
33148,1009718
35703,1009268
40066,1009257
40066,1009718
35503,1010325
35503,1011258
35503,1009366
35503,1009372
35503,1009708
35503,1009490
35503,1009459
35503,1009610
35503,1009662
35503,1009663
35503,1009718
41378,1009220
36595,1009268
38439,1009282
38439,1009351
38439,1009592
38439,1010791
39684,1009281
39684,1009356
39684,1009367
39684,1009368
40076,1009220
30991,1010784
30991,1009220
30991,1009288
30991,1009351
30991,1009325
30991,1009610
30991,1009664
30991,1009718
40171,1009318
37395,1009184
39685,1009281
39685,1009356
39685,1009367
39685,1009368
38849,1009318
29333,1011360
29333,1009608
30227,1011001
30227,1009351
30227,1009718
39473,1009542
39473,1009717
39987,1009257
39987,1009718
39338,1009220
38569,1009163
38569,1009560
38569,1009606
38569,1009695
32162,1009718
39362,1009262
39362,1009610
30056,1011001
37169,1011081
39543,1009187
39543,1009189
39543,1009220
39543,1009262
39543,1009328
39543,1009338
39543,1009368
39543,1009417
39543,1009664
39543,1009697
39445,1009156
39445,1009159
39445,1009175
39445,1009257
39445,1009362
39445,1009496
39445,1009524
39445,1009542
39445,1009664
38491,1009257
38491,1009718
41323,1009159
39900,1009318
40025,1010325
40025,1011258
40025,1009366
40025,1009708
40025,1009490
40025,1009459
40025,1009610
40025,1009662
40025,1009663
40025,1009718
36067,1009664
35472,1009515
39818,1009560
39818,1009606
39818,1009695
37590,1009187
37590,1009220
37590,1009223
37590,1009368
37590,1009508
37590,1011399
37590,1009472
36045,1009351
38450,1009610
35256,1011220
35256,1009610
35256,1009662
38273,1009172
38273,1009338
38273,1009648
41260,1009312
41260,1009407
41260,1009588
41260,1009592
41260,1009664
29734,1009220
41482,1009407
36737,1009220
36737,1011420
36737,1009610
39339,1009220
8420,1009262
11307,1009220
11307,1009368
11051,1009282
9689,1009664
18595,1010852
6616,1009610
9688,1009407
9688,1009664
11409,1009351
13172,1009273
13172,1009283
13172,1009356
13172,1009459
13172,1009504
13172,1009662
8409,1009262
11049,1009282
17006,1010892
6605,1009610
11306,1009220
11306,1009368
18594,1010852
11305,1009220
11305,1009368
9687,1009480
9687,1009664
6594,1009610
6975,1009220
6975,1011490
6975,1009368
6975,1009449
6975,1009664
6975,1009707
11048,1009282
11048,1009524
11048,1009562
9686,1009407
9686,1009664
17005,1010892
11407,1009220
11407,1009234
11407,1009351
11407,1009707
8398,1009262
11047,1009282
11304,1009189
11304,1009220
11304,1009338
11304,1009368
11304,1009664
6582,1009610
19013,1010894
12532,1009434
12532,1009687
9685,1009664
6953,1009170
6953,1009220
6953,1011490
6953,1009343
6953,1009368
6953,1009664
6953,1009707
11302,1009220
11302,1009368
6571,1009610
18593,1010852
11046,1009282
11046,1009280
11046,1009356
11046,1009411
11046,1009519
11046,1009662
19012,1010894
11301,1009368
11301,1009391
11045,1009282
9683,1009664
17004,1010892
6560,1009610
8387,1009262
16883,1009610
19011,1010894
18592,1010852
6549,1009262
6549,1009610
13117,1009273
11300,1009189
11300,1009338
11300,1009368
11044,1009282
9682,1009664
7332,1009220
7332,1011490
7332,1009368
7332,1009664
7332,1009707
8698,1009281
19010,1010894
6538,1009610
11043,1009282
11043,1009356
8295,1009262
9681,1009664
11402,1009243
11402,1009707
7321,1009170
7321,1009220
7321,1009368
7321,1009407
7321,1009480
7321,1009664
17003,1010892
11299,1009368
11299,1009664
19009,1010894
11298,1009189
11298,1009251
11298,1009368
11298,1009421
7310,1009170
18591,1010852
11042,1009282
11042,1009356
11042,1009473
9680,1009664
11401,1009610
6527,1009610
11552,1009664
23299,1010677
23299,1011074
11949,1009454
8769,1009318
9624,1009368
8086,1009262
20031,1009454
20031,1009558
20031,1009610
12541,1009159
12541,1009175
12541,1009257
12541,1011356
12541,1009362
12541,1009496
6520,1009610
18514,1010852
20087,1009282
17200,1009351
8084,1009189
8084,1009262
7554,1009220
7554,1009257
7554,1009297
7554,1009471
15454,1010791
17129,1010791
10201,1009367
11551,1009664
8986,1009351
6519,1009610
18513,1010852
12945,1009356
12945,1009438
8985,1009351
6518,1009276
6518,1009610
11948,1009454
9623,1009368
12540,1009159
12540,1009175
12540,1009257
12540,1009362
12540,1009496
11550,1009664
8758,1009318
17127,1010791
11549,1009664
8083,1009262
15453,1010791
8984,1009351
6517,1009610
10200,1009282
7552,1009187
7552,1009220
9622,1009368
9622,1009664
12539,1009159
12539,1009175
12539,1009199
12539,1009257
12539,1009362
12539,1009496
12539,1011365
8983,1009351
7551,1009220
18512,1010852
6515,1009515
6515,1009610
8747,1009318
11548,1009480
11548,1009588
11548,1011149
11548,1009664
11947,1009454
11947,1011035
15452,1010791
6514,1009610
6514,1009699
11547,1009664
10199,1009282
8982,1009351
17126,1010791
23568,1011258
23568,1009486
23568,1011257
23568,1011241
23568,1009325
23568,1009610
23677,1009146
23677,1009351
23677,1009368
23677,1009554
23677,1009718
23091,1009664
23093,1009220
23093,1011001
23093,1009281
23093,1009338
23093,1009407
23093,1009325
23093,1009562
23093,1009588
23093,1009664
23587,1009610
23646,1009610
23164,1009368
23164,1009718
23637,1009368
23569,1009486
23569,1011257
23569,1011241
23569,1009610
23662,1009515
23656,1009187
23656,1010791
23659,1010731
23659,1010722
23659,1011105
23659,1009427
23659,1009468
23659,1011106
23618,1009214
23618,1011428
23634,1009268
23661,1009515
23645,1009219
23645,1009368
23645,1010726
23645,1009448
23645,1009515
23645,1009638
23645,1009718
23644,1010674
23657,1009187
23657,1009220
23660,1010731
23613,1009368
23613,1009718
23124,1009351
23106,1011227
23106,1011072
23106,1011490
23106,1009343
23106,1009351
23106,1009368
23106,1009376
23106,1009325
23106,1009562
23106,1009610
23106,1010828
23106,1009697
23106,1009718
23095,1009583
23110,1009477
23112,1010829
23112,1009245
23112,1009316
23112,1010818
23112,1009648
23112,1009664
23112,1010820
23112,1009670
23112,1010822
23075,1009262
10297,1010344
9037,1009351
6575,1009181
6575,1009610
14665,1009610
16973,1011228
16973,1010892
11601,1009664
13001,1009356
8133,1009262
19764,1010733
9036,1009275
9036,1009351
6574,1009610
17856,1009187
7604,1009220
19511,1009662
19511,1009664
14654,1009610
9342,1009368
23375,1009477
15483,1009351
14642,1009610
7603,1009220
19693,1009610
19510,1009187
19510,1011490
19510,1009662
12427,1009168
12427,1009243
12427,1009472
12427,1009629
12427,1009718
9341,1009368
11600,1009664
8737,1009318
12167,1009664
10231,1009670
9035,1009275
9035,1009351
6573,1009610
20108,1009282
21112,1009420
9034,1009275
9034,1009351
6572,1009610
8532,1009588
8532,1009664
8132,1009262
7602,1009220
17869,1009187
9340,1009368
23373,1011349
23373,1009477
14631,1009189
14631,1009318
14631,1009343
14631,1009362
14631,1009610
11599,1009664
15482,1009351
6570,1009594
6570,1009610
12166,1009262
12166,1009610
11598,1009664
8735,1009282
8735,1009318
20107,1009282
21111,1009420
19507,1009262
19763,1010733
9033,1009351
9338,1009368
14620,1009159
14620,1009189
14620,1009266
14620,1009343
14620,1009362
14620,1009610
12426,1009168
12426,1009243
12426,1009257
12426,1009472
12426,1009629
12426,1010372
12426,1009718
10935,1011300
7601,1009220
7601,1009297
9032,1009351
9337,1009368
20367,1010351
20367,1009351
20367,1010349
7449,1009214
18636,1009148
18636,1009368
18636,1009480
18636,1009664
18636,1010358
14385,1009243
14385,1009313
14385,1009425
14385,1009471
14385,1009472
14385,1009546
14385,1009629
14385,1009718
13912,1009312
13912,1009313
13912,1009425
13912,1009471
13912,1009472
13912,1009546
13912,1009629
13912,1009718
18064,1009219
18064,1009277
18064,1009439
18064,1009638
18064,1009705
8485,1009268
8485,1010984
8485,1009718
12117,1009558
12117,1009610
12636,1009187
7371,1009189
19889,1009303
19889,1009368
19889,1009538
19889,1009376
19889,1009637
12411,1009220
12411,1011490
12411,1009338
12411,1009343
12411,1009356
12411,1009440
12411,1009523
12411,1010334
12411,1010345
12411,1009697
12411,1009707
12411,1009719
17499,1009186
17499,1010887
17499,1009220
17499,1009306
17499,1009368
17499,1010760
17499,1011045
17499,1010886
17499,1009562
17499,1009664
17499,1010885
17499,1009697
17499,1009707
17499,1009719
17499,1010884
15537,1009154
10571,1009191
10571,1009389
10571,1009610
12777,1009220
14082,1009243
14082,1009368
14082,1009425
14082,1009472
14082,1009718
14274,1009351
37902,1009195
37902,1009281
37902,1009619
37902,1009325
37902,1009610
10001,1009417
10001,1009546
7447,1009214
18063,1009596
18063,1009219
18063,1009277
18063,1009439
18063,1009638
18063,1009705
8554,1009175
8554,1009184
8554,1009187
8554,1009220
8554,1009239
8554,1009324
8554,1009351
8554,1009385
8554,1009390
8554,1010805
8554,1009438
8554,1009459
8554,1009558
8554,1009629
8554,1010791
8554,1010335
8554,1010740
8554,1009720
14384,1009146
14384,1010354
14384,1009223
14384,1009243
14384,1009312
14384,1009313
14384,1009321
14384,1009337
14384,1009425
14384,1009438
14384,1009472
14384,1009325
14384,1009504
14384,1009629
14384,1009666
14384,1009718
19888,1009303
19888,1009368
12410,1009220
12410,1011490
12410,1009338
12410,1009471
12410,1009707
8483,1009268
8483,1010984
17498,1009186
17498,1010887
17498,1009220
17498,1009278
17498,1011072
17498,1009306
17498,1009368
17498,1010329
17498,1010760
17498,1011045
17498,1010886
17498,1009562
17498,1009664
17498,1010885
17498,1009697
17498,1009707
17498,1009719
17498,1010884
17750,1010801
10570,1009212
10570,1009389
10570,1009610
12776,1009220
14273,1009351
13910,1009243
13910,1009313
13910,1009382
13910,1009425
13910,1009504
13910,1009718
12116,1009154
12116,1009592
12116,1009610
12116,1009662
14080,1009214
14080,1009368
14080,1009718
7370,1009189
37900,1009276
37900,1009610
37900,1010795
37900,1009608
37900,1010794
8553,1009184
8553,1009220
8553,1009281
8553,1009277
8553,1009324
8553,1009366
8553,1009368
8553,1009385
8553,1009417
8553,1009438
8553,1009459
8553,1009558
8553,1009610
8553,1010791
8553,1009638
8553,1009662
8553,1009664
8553,1009692
8553,1010335
8553,1009707
18634,1009664
10000,1009417
10000,1009524
7446,1009214
18062,1009159
18062,1009596
18062,1009175
18062,1009219
18062,1009257
18062,1009362
18062,1009327
18062,1009439
18062,1009580
18062,1009638
18062,1009705
15686,1009189
15686,1009212
15686,1009262
15686,1009288
15686,1009356
15686,1009366
15686,1009610
12635,1009187
12115,1009262
12115,1009471
12115,1009592
12115,1009610
12115,1009662
14079,1009232
14079,1009312
14079,1009342
14079,1009368
14079,1009531
14079,1009718
10561,1009185
10561,1009610
12634,1009187
19887,1009303
19887,1009368
12409,1009251
12409,1011490
12409,1009338
12409,1009351
12409,1009368
12409,1009664
12409,1009707
8482,1009212
8482,1009268
8482,1010984
17497,1009186
17497,1010887
17497,1009220
17497,1009278
17497,1011072
17497,1009306
17497,1009368
17497,1010760
17497,1011045
17497,1010886
17497,1009562
17497,1009664
17497,1010885
17497,1009697
17497,1009707
17497,1009719
17497,1010884
17749,1010801
12775,1009220
12775,1009368
14272,1009351
13909,1009175
13909,1009219
13909,1009257
13909,1009313
13909,1009362
13909,1009380
13909,1009414
13909,1009417
13909,1009425
13909,1009472
13909,1009504
13909,1009512
13909,1009546
13909,1009629
13909,1009718
37899,1010773
37899,1009610
37899,1010795
37899,1009608
37899,1010794
22417,1009175
22417,1009351
22417,1009382
22417,1009434
22417,1009687
22853,1009351
22260,1009610
22270,1009515
22390,1009351
22274,1009368
22418,1009175
22418,1009351
22418,1009382
22418,1009434
22418,1009687
22259,1009325
22259,1009610
21941,1009243
21941,1009257
21941,1009310
21941,1009508
21941,1009629
21941,1009718
22852,1009351
22355,1011317
22355,1009368
22355,1011335
22355,1009494
22348,1009268
22275,1009610
22426,1009303
22426,1009368
22426,1009421
22361,1009351
22302,1009351
22385,1009610
22336,1009610
22433,1011038
22433,1009284
22433,1009368
22433,1009427
22433,1009471
22433,1009477
22433,1010744
22433,1010733
22356,1009368
22349,1009268
22372,1009334
22372,1009490
22372,1009610
22250,1010674
22323,1009175
22323,1009214
22323,1009257
22323,1009310
22323,1011428
22323,1009705
22323,1009717
22323,1009718
22323,1009722
22324,1009175
22324,1009214
22324,1009257
22324,1009310
22324,1011428
22324,1009705
22324,1009718
22324,1009722
15258,1009583
12459,1009159
12459,1009199
12459,1009243
12459,1009472
12459,1009576
12459,1009606
12459,1009629
12459,1009710
12459,1009718
14749,1009610
14749,1010853
11630,1009664
8760,1009318
20125,1009282
13034,1009664
9065,1009351
7067,1009376
7067,1009685
12137,1009368
12137,1009610
7633,1009220
9374,1009368
9374,1009471
6607,1009610
19577,1009243
19577,1009356
19577,1009366
19577,1009610
19577,1009629
19577,1009718
13033,1009356
13033,1009459
9064,1009351
12457,1009159
12457,1009243
12457,1009351
12457,1009472
12457,1009576
12457,1009606
12457,1009629
12457,1009718
7066,1009376
7066,1009685
10266,1011027
7632,1009220
9373,1009368
6606,1009610
8148,1009262
14748,1009610
15257,1009583
11629,1009664
8759,1009318
15504,1009351
15504,1010350
14747,1009507
14747,1009610
19540,1009159
10246,1009284
11628,1009664
9371,1009368
12136,1009351
12136,1009356
12136,1009610
6604,1009610
9063,1009351
12456,1009159
12456,1009175
12456,1009243
12456,1009257
12456,1009362
12456,1009472
12456,1009504
12456,1009629
12456,1009718
7065,1009376
15280,1009583
7631,1009220
8757,1009318
20124,1009282
15503,1009275
15503,1009351
15279,1009583
16882,1009351
7630,1009220
8756,1009318
14746,1009610
11627,1009664
9370,1009368
6603,1009610
8147,1009262
8147,1009321
9062,1009351
12455,1009159
12455,1009175
12455,1009243
12455,1009257
12455,1009286
12455,1009321
12455,1009358
12455,1009402
12455,1009423
12455,1009472
12455,1009484
12455,1009603
12455,1009629
12455,1009650
12455,1009706
12455,1009718
21093,1009420
15502,1009351
11626,1009664
9369,1009368
6602,1009442
6602,1009610
9061,1009223
9061,1009251
9061,1009351
9061,1009356
9061,1009366
9061,1009592
9061,1009662
7061,1009376
20123,1009282
12454,1009159
12454,1009243
12454,1009257
12454,1009265
12454,1009321
12454,1009402
12454,1009472
12454,1009504
12454,1009629
12454,1009718
15278,1009583
10245,1009719
7629,1009220
12135,1009281
12135,1009662
8755,1009318
10956,1009610
14745,1009610
14745,1009699
21226,1011490
21226,1009648
21292,1009275
21292,1009343
21292,1009351
21292,1009368
21301,1009312
21301,1009480
21301,1009588
21301,1009664
20976,1009187
21174,1011321
21174,1009610
21212,1009368
21212,1009459
21212,1009571
21302,1009312
21302,1009480
21302,1009588
21302,1009664
21206,1009368
21206,1009718
21186,1009368
21173,1009610
21180,1009368
21180,1009718
21278,1009368
21278,1009718
21227,1010674
21280,1009368
21300,1009351
21300,1009368
21300,1010817
21300,1009610
21228,1009351
21236,1009368
21281,1009351
21181,1009515
21277,1009368
21211,1010784
21211,1011100
21211,1009471
21246,1009214
21246,1011428
21247,1009356
21247,1009368
21247,1009610
21247,1010795
21247,1010791
21247,1011309
21247,1010740
21247,1009718
21272,1009281
21272,1009368
21272,1009538
21272,1011335
21272,1009494
21274,1009368
21221,1009477
21234,1009368
21276,1009368
21172,1011240
21172,1011241
21172,1009610
21245,1009214
21245,1011428
21283,1009184
21283,1009239
21283,1009282
21283,1009366
21283,1009368
21283,1009402
21283,1010352
21283,1009438
21283,1009459
21283,1009504
21283,1010791
21188,1009610
21287,1009351
21248,1009356
21248,1009368
21248,1009471
21248,1009610
21248,1010795
21248,1010791
21248,1011309
21248,1009718
21273,1009368
21289,1009368
21275,1009368
36275,1009351
29757,1009268
32481,1009281
32481,1009351
32481,1009610
32481,1009718
36651,1009664
36717,1009220
36717,1009276
36717,1009486
36717,1009404
36717,1009708
36717,1011241
36717,1009610
37940,1009578
30532,1009610
29754,1009189
29754,1009251
30181,1009324
30181,1009471
30434,1009351
36660,1009262
36404,1009227
36404,1009368
30370,1009262
37204,1009407
33843,1009407
36715,1009722
36711,1009268
36716,1009262
37205,1009407
30421,1009351
36714,1009351
37072,1009227
33828,1009664
29058,1009268
30259,1009722
35881,1009610
30436,1009351
32861,1009257
32861,1009508
36406,1009351
30584,1009664
32196,1009381
32196,1009718
40124,1009610
42763,1009267
40634,1009663
42685,1009220
42685,1009466
43197,1009554
43197,1009718
40129,1009610
37360,1009718
40126,1009610
40499,1009262
42614,1009610
50769,1010802
24023,1009515
27572,1009368
27615,1009368
27615,1009718
24005,1009368
24005,1009718
23944,1009452
24022,1009515
24024,1009368
24024,1009718
24042,1009610
27402,1010731
27402,1010722
27402,1009427
27402,1009468
27402,1011106
24066,1009220
24066,1009351
24066,1009356
24066,1009368
24066,1009459
24066,1009718
24026,1009368
24026,1009718
27403,1009187
24019,1010674
24053,1009351
24053,1009583
24053,1011392
27218,1009368
27218,1009718
24025,1009368
24025,1009718
23547,1009368
24027,1009368
24027,1009718
24060,1009268
24060,1009515
24020,1010674
24020,1009718
23942,1009610
23972,1009159
23972,1009214
23972,1009268
23972,1009277
23972,1011082
23972,1011428
23972,1011365
23972,1009705
23972,1009718
23972,1009722
23987,1009368
25600,1010893
24002,1009324
24002,1009471
24002,1009696
24014,1009187
24044,1009220
24044,1010740
23928,1011244
23928,1009610
23928,1009718
24015,1010731
24015,1010722
24015,1009468
24015,1010740
23971,1009159
23971,1009214
23971,1009268
23971,1009277
23971,1011082
23971,1011428
23971,1011365
23971,1009705
23971,1009718
23971,1009722
24017,1009718
14145,1009368
14145,1009638
14145,1009718
10135,1009628
6744,1009610
7754,1009220
13805,1009175
13805,1009243
13805,1009309
15518,1009262
15518,1009297
15518,1009368
15518,1009465
15518,1009493
15518,1010837
15518,1009546
15518,1009670
14616,1009234
14616,1009334
14616,1009389
14616,1009610
14616,1009675
18315,1009262
18315,1009321
18315,1009356
18315,1009366
18315,1009402
18315,1009459
18315,1009477
18315,1009515
18315,1009610
18315,1009662
18315,1009664
18315,1009718
13162,1009312
13162,1009321
13162,1009356
13162,1009366
13162,1009368
13162,1009459
13162,1009664
15174,1009592
12065,1009610
12275,1009159
12275,1009175
12275,1009362
10134,1009628
10134,1009718
6743,1009287
6743,1009610
9182,1009351
7753,1009220
9503,1009368
18898,1009523
18898,1009719
8276,1009262
8276,1009440
8276,1009592
11747,1009664
13804,1009168
13804,1009217
13804,1009243
13804,1009309
22174,1009515
12752,1009715
20178,1009282
14144,1009368
14144,1009718
10133,1009351
10133,1009379
10133,1009718
13160,1009312
13160,1009321
13160,1009356
13160,1009366
13160,1009368
13160,1009459
13160,1009664
6742,1009610
9181,1009351
7752,1009220
7752,1009274
9502,1009368
18897,1009523
8275,1009262
11746,1009664
16873,1009275
16873,1009351
16873,1009583
13803,1009168
13803,1009217
13803,1009309
13803,1009393
13803,1010367
10132,1009368
10132,1009718
12751,1009715
20177,1009282
20177,1010677
14615,1009234
14615,1009334
14615,1009389
14615,1009610
15173,1009592
19828,1009312
19828,1009473
19828,1009592
12064,1009610
22172,1009515
12274,1009159
12274,1009175
12274,1009362
12274,1009442
14143,1009368
14143,1009718
10131,1009592
15511,1009187
15511,1010351
15511,1009343
15511,1009415
15511,1009452
15511,1009493
15172,1009592
12063,1009610
22171,1009515
12273,1009159
12273,1009175
12273,1009243
12273,1009362
13159,1009312
13159,1009356
13159,1009366
13159,1009368
13159,1009459
13159,1010365
13159,1009664
6741,1009610
9180,1009351
7751,1009220
9501,1009368
10129,1009262
10129,1009321
18896,1009523
8274,1009262
8274,1009440
11745,1009343
11745,1009664
13802,1009168
13802,1009175
13802,1009243
13802,1009309
13802,1009337
13802,1009381
13802,1009393
13802,1009471
13802,1009512
13802,1009546
13802,1009586
13802,1009629
13802,1009718
20176,1009282
20176,1009454
20176,1009481
14614,1009179
14614,1009610
14142,1009368
14142,1009718
10128,1009707
9179,1009275
9179,1009351
9179,1010347
7750,1009220
7750,1009274
7750,1009535
9500,1009368
19827,1010832
19827,1009610
19827,1009664
19827,1009718
11744,1009664
13801,1009168
13801,1009243
13801,1009267
13801,1009309
20175,1009239
20175,1009282
20175,1009454
18954,1009523
14613,1009334
14613,1009347
14613,1009610
14613,1009675
9016,1009275
9016,1009351
8117,1009262
8813,1010725
8813,1010345
8813,1009610
8813,1011181
23381,1009477
11964,1010354
11964,1009652
11581,1009664
9651,1009368
19970,1009220
6552,1009472
6552,1009515
6552,1009610
8036,1009356
12416,1009168
12416,1009243
12416,1009257
12416,1009382
12416,1009472
12416,1009629
12416,1009718
11580,1009664
19780,1009191
19780,1009420
19780,1009454
9650,1009368
23374,1009477
8726,1009318
6551,1009243
6551,1009472
6551,1009515
6551,1009610
6551,1009718
9015,1009275
9015,1009351
8116,1009262
8116,1009318
18531,1010852
19671,1009282
19671,1009368
19671,1009610
20097,1009282
16878,1009351
8070,1009189
23363,1009477
18530,1010852
20096,1009282
11579,1009664
9649,1009175
9649,1009368
6550,1009610
20008,1009220
20008,1010932
20008,1010791
20008,1011309
20008,1010740
9014,1009351
8115,1009262
11963,1010354
8724,1009318
18793,1009281
18793,1009356
18793,1009662
8069,1009189
9013,1009351
8114,1009262
20608,1009220
20608,1009535
20608,1010740
12415,1009159
12415,1009168
12415,1009175
12415,1009243
12415,1009257
12415,1009337
12415,1009362
12415,1009472
12415,1009499
12415,1009629
12415,1009718
9647,1009262
9647,1009368
18529,1010852
7581,1009220
20095,1009282
6548,1009276
6548,1009334
6548,1009610
19746,1009452
11578,1009664
23934,1009368
23934,1009718
24148,1009211
24222,1010722
24222,1011105
24222,1010740
24222,1009718
24210,1009368
24210,1009718
24160,1009351
24229,1009368
24229,1009718
24162,1009351
24199,1011259
24199,1009610
24134,1009372
24134,1009610
24228,1009515
24221,1010731
24221,1010722
24221,1011105
24221,1009427
24221,1011106
24221,1009718
24211,1009368
24211,1009718
24161,1009351
24230,1009368
24230,1009718
24227,1009515
27970,1009368
27970,1009718
27807,1009268
24187,1009664
24265,1009284
24265,1009471
27967,1009368
27967,1009718
24140,1009368
24140,1009718
27969,1009368
27969,1009718
24240,1009407
24240,1009480
24240,1009664
24266,1009268
24266,1009515
24150,1009610
27966,1009368
27966,1009718
24208,1009284
24208,1009471
1888,1009546
1957,1009610
2014,1009718
1998,1009356
1981,1009185
1981,1009262
1981,1009343
1981,1009459
1981,1009560
1981,1009592
1981,1009610
1981,1009664
1981,1009707
1981,1009718
1981,1009719
1980,1010790
1825,1009664
1884,1009515
1862,1009262
1879,1009489
1879,1010325
1879,1009619
1879,1009486
1879,1009372
1879,1010811
1879,1009438
1879,1009545
1879,1009610
1879,1009663
1844,1009189
1844,1009471
1832,1009368
1832,1009718
1874,1009356
1874,1009366
1874,1009459
1874,1009662
1764,1009220
1764,1009356
1764,1009471
1764,1009535
1764,1010791
1764,1010740
1720,1009220
1720,1009368
1720,1009215
1720,1009561
1720,1009571
1720,1009610
1720,1009608
1720,1009694
1720,1009718
1823,1009262
1823,1009610
1913,1009610
1886,1009156
1886,1009197
1886,1009243
1886,1009313
1886,1009417
1886,1009447
1886,1009546
1886,1009636
